session_id,perfil_usuario,tipo_dispositivo,dia_semana,faixa_horaria,origem_acesso,objetivo_sessao,pageviews,tempo_busca_segundos,tempo_leitura_segundos,tempo_total_segundos,usou_busca,clicou_comunicado,clicou_link_operacional,sucesso_encontrou_o_que_queria,tipo_conteudo_principal,numero_interacoes,proporcao_tempo_leitura,abandono_rapido
4339,Operacional,desktop,sexta,11-14,atalho_sistema,ler_comunicado,3,12.63,161.53,198.24,0,1,0,1,News Post,4,0.8148,0
4340,Pesquisador,desktop,sexta,17-20,home_direta,acompanhar_noticias,3,11.34,116.71,166.24,0,1,0,1,News Post,4,0.7021,0
4341,Administrativo,desktop,quarta,08-11,home_direta,ler_comunicado,2,5.26,30.52,66.39,0,0,0,0,News Post,2,0.4597,0
4342,Administrativo,desktop,quarta,08-11,atalho_sistema,buscar_sistema,2,21.1,55.49,81.01,0,0,0,1,Site Page,2,0.685,0
4343,Tecnico,desktop,domingo,17-20,atalho_sistema,buscar_documento,3,62.45,22.67,122.89,1,0,1,0,Document,5,0.1845,0
4344,Tecnico,desktop,quarta,08-11,atalho_sistema,buscar_documento,5,90.58,19.27,137.74,1,0,1,1,Document,7,0.1399,0
4345,Operacional,desktop,sabado,06-08,link_email,buscar_sistema,2,23.32,37.69,72.52,0,0,1,1,Site Page,3,0.5197,0
4346,Tecnico,desktop,quinta,08-11,link_email,buscar_sistema,1,10.7,20.46,44.82,0,0,0,1,Site Page,1,0.4565,0
4347,Administrativo,desktop,terca,06-08,home_direta,ler_comunicado,6,6.51,59.15,82.21,0,0,0,1,News Post,6,0.7195,0
4348,Pesquisador,desktop,quarta,06-08,home_direta,buscar_sistema,4,28.98,11.55,89.42,0,0,1,1,Site Page,5,0.1292,0
4349,Pesquisador,desktop,quinta,14-17,busca_interna,buscar_documento,1,93.26,41.48,171.37,1,0,0,1,Document,2,0.242,0
4350,Pesquisador,desktop,quinta,11-14,atalho_sistema,buscar_pessoa,1,57.84,23.79,89.82,1,0,0,1,Site Page,2,0.2649,0
4351,Pesquisador,desktop,quarta,08-11,link_email,acompanhar_noticias,3,6.76,84.36,111.76,0,0,0,1,News Post,3,0.7548,0
4352,Administrativo,mobile_app,sabado,06-08,busca_interna,buscar_sistema,3,94.77,5.84,117.06,1,0,0,1,Site Page,4,0.0499,0
4353,Operacional,desktop,terca,08-11,atalho_sistema,buscar_sistema,3,9.63,5.66,34.17,0,0,0,1,Site Page,3,0.1656,0
4354,Administrativo,desktop,terca,08-11,atalho_sistema,buscar_documento,6,34.31,10.45,78.52,0,0,0,1,Document,6,0.1331,0
4355,Tecnico,desktop,sabado,14-17,busca_interna,buscar_documento,4,56.62,51.61,145.95,1,0,1,1,Document,6,0.3536,0
4356,Pesquisador,desktop,quarta,06-08,busca_interna,acompanhar_noticias,3,132.15,28.93,177.07,1,1,0,1,News Post,5,0.1634,0
4357,Operacional,desktop,sexta,14-17,home_direta,ler_comunicado,6,7.63,81.02,110.88,0,1,0,1,News Post,7,0.7307,0
4358,Administrativo,desktop,quinta,14-17,home_direta,acompanhar_noticias,4,11.62,48.62,84.71,0,1,0,1,News Post,5,0.574,0
4359,Operacional,desktop,segunda,06-08,busca_interna,buscar_pessoa,3,68.46,12.87,100.47,1,0,0,1,Site Page,4,0.1281,0
4360,Pesquisador,desktop,quarta,11-14,home_direta,buscar_pessoa,1,37.08,22.38,87.16,0,0,0,0,Site Page,1,0.2568,0
4361,Administrativo,desktop,sexta,11-14,home_direta,ler_comunicado,4,7.95,27.68,41.74,0,1,0,0,News Post,5,0.6632,1
4362,Tecnico,desktop,sabado,06-08,home_direta,buscar_sistema,5,15.97,56.05,82.72,0,0,0,1,Site Page,5,0.6776,0
4363,Pesquisador,desktop,sexta,08-11,busca_interna,buscar_documento,1,33.16,11.21,49.52,1,0,1,1,Document,3,0.2264,0
4364,Operacional,mobile_web,segunda,08-11,home_direta,ler_comunicado,2,6.22,128.15,145.34,0,1,0,1,News Post,3,0.8817,0
4365,Pesquisador,desktop,domingo,11-14,busca_interna,ler_comunicado,4,16.74,37.23,76.97,1,1,0,1,News Post,6,0.4837,0
4366,Administrativo,desktop,terca,06-08,link_email,acompanhar_noticias,8,23.31,37.51,76.46,0,0,0,1,News Post,8,0.4906,0
4367,Pesquisador,desktop,segunda,08-11,link_email,ler_comunicado,3,7.41,76.12,105.14,0,1,0,1,News Post,4,0.724,0
4368,Operacional,desktop,quinta,11-14,home_direta,buscar_sistema,7,13.68,11.36,30.6,0,0,1,1,Site Page,8,0.3712,0
4369,Administrativo,desktop,segunda,06-08,home_direta,buscar_documento,5,10.14,44.57,78.8,0,0,0,1,Document,5,0.5656,0
4370,Administrativo,desktop,terca,06-08,atalho_sistema,ler_comunicado,4,7.72,159.26,177.4,0,0,0,1,News Post,4,0.8977,0
4371,Pesquisador,desktop,quinta,08-11,home_direta,ler_comunicado,2,10.9,70.79,86.55,0,1,0,1,News Post,3,0.8179,0
4372,Tecnico,desktop,segunda,14-17,atalho_sistema,buscar_sistema,3,49.98,21.91,76.64,0,0,1,1,Site Page,4,0.2859,0
4373,Pesquisador,desktop,quinta,08-11,atalho_sistema,buscar_sistema,3,39.91,16.77,70.28,0,0,1,0,Site Page,4,0.2386,0
4374,Operacional,desktop,segunda,08-11,atalho_sistema,buscar_sistema,1,15.12,3.43,23.01,0,0,0,1,Site Page,1,0.1491,1
4375,Tecnico,desktop,segunda,06-08,atalho_sistema,buscar_sistema,6,64.15,11.48,82.13,0,0,1,1,Site Page,7,0.1398,0
4376,Administrativo,desktop,domingo,08-11,atalho_sistema,buscar_pessoa,2,21.36,36.62,68.27,0,0,0,1,Site Page,2,0.5364,0
4377,Pesquisador,desktop,segunda,14-17,busca_interna,buscar_sistema,3,39.01,40.97,89.07,1,0,1,0,Site Page,5,0.46,0
4378,Pesquisador,desktop,sexta,14-17,atalho_sistema,ler_comunicado,4,4.94,111.39,119.45,0,1,0,1,News Post,5,0.9325,0
4379,Operacional,desktop,segunda,11-14,link_email,acompanhar_noticias,3,8.11,98.58,107.96,0,1,0,0,News Post,4,0.9131,0
4380,Pesquisador,desktop,quarta,14-17,busca_interna,buscar_documento,2,53.29,59.86,121.3,1,0,0,1,Document,3,0.4935,0
4381,Pesquisador,desktop,segunda,20-06,busca_interna,buscar_documento,1,52.95,11.63,94.55,1,0,1,0,Document,3,0.123,0
4382,Pesquisador,desktop,quarta,08-11,busca_interna,buscar_documento,3,156.69,20.83,191.93,1,0,1,1,Document,5,0.1085,0
4383,Administrativo,desktop,terca,14-17,atalho_sistema,buscar_sistema,4,47.24,24.53,84.79,0,0,0,1,Site Page,4,0.2893,0
4384,Tecnico,desktop,quarta,08-11,busca_interna,buscar_sistema,1,49.46,36.76,92.48,1,0,1,1,Site Page,3,0.3975,0
4385,Pesquisador,desktop,sexta,11-14,atalho_sistema,buscar_documento,3,65.4,14.81,92.69,1,0,1,1,Document,5,0.1598,0
4386,Tecnico,desktop,quarta,14-17,home_direta,buscar_documento,2,61.13,49.55,134.75,1,0,1,0,Document,4,0.3677,0
4387,Tecnico,desktop,terca,08-11,home_direta,ler_comunicado,2,7.85,81.43,97.56,0,0,0,1,News Post,2,0.8347,0
4388,Pesquisador,desktop,quinta,11-14,atalho_sistema,ler_comunicado,5,18.65,104.63,138.45,0,1,0,1,News Post,6,0.7557,0
4389,Tecnico,desktop,quarta,11-14,busca_interna,buscar_documento,3,43.48,27.78,79.81,1,0,1,1,Document,5,0.3481,0
4390,Administrativo,desktop,quarta,08-11,home_direta,buscar_pessoa,5,19.08,14.42,45.36,0,0,0,0,Site Page,5,0.3179,0
4391,Administrativo,desktop,quarta,14-17,busca_interna,buscar_sistema,4,64.88,22.06,100.62,1,0,1,0,Site Page,6,0.2192,0
4392,Pesquisador,desktop,quarta,08-11,home_direta,buscar_sistema,4,30.06,21.24,63.01,0,0,0,1,Site Page,4,0.3371,0
4393,Tecnico,desktop,terca,08-11,home_direta,acompanhar_noticias,16,17.48,66.11,113.75,0,1,0,1,News Post,17,0.5812,0
4394,Pesquisador,desktop,quinta,17-20,home_direta,acompanhar_noticias,3,19.17,25.59,58.97,0,1,0,1,News Post,4,0.4339,0
4395,Administrativo,desktop,quinta,06-08,atalho_sistema,buscar_sistema,10,16.47,23.35,59.61,0,0,0,0,Site Page,10,0.3917,0
4396,Administrativo,desktop,segunda,20-06,home_direta,ler_comunicado,8,10.24,65.34,78.85,0,1,0,1,News Post,9,0.8287,0
4397,Operacional,desktop,quinta,11-14,busca_interna,buscar_pessoa,2,28.91,20.13,59.35,1,0,0,1,Site Page,3,0.3392,0
4398,Tecnico,desktop,quarta,06-08,atalho_sistema,acompanhar_noticias,4,8.8,31.54,53.68,0,1,0,1,News Post,5,0.5876,0
4399,Tecnico,desktop,domingo,08-11,atalho_sistema,ler_comunicado,3,6.72,71.12,106.28,0,1,0,1,News Post,4,0.6692,0
4400,Operacional,desktop,quarta,14-17,atalho_sistema,buscar_sistema,3,23.94,20.12,67.34,0,0,1,1,Site Page,4,0.2988,0
4401,Tecnico,desktop,segunda,14-17,busca_interna,buscar_documento,2,25.63,51.24,102.48,1,0,1,1,Document,4,0.5,0
4402,Tecnico,desktop,quarta,14-17,home_direta,buscar_sistema,3,28.19,11.65,44.93,0,0,0,0,Site Page,3,0.2593,1
4403,Tecnico,desktop,quinta,20-06,home_direta,buscar_pessoa,3,108.95,37.56,165.7,1,0,0,1,Site Page,4,0.2267,0
4404,Tecnico,desktop,sexta,11-14,atalho_sistema,buscar_sistema,5,18.35,18.76,61.49,0,0,0,0,Site Page,5,0.3051,0
4405,Pesquisador,desktop,quarta,08-11,atalho_sistema,buscar_sistema,5,8.95,41.59,79.46,0,0,0,1,Site Page,5,0.5234,0
4406,Pesquisador,desktop,terca,06-08,link_email,buscar_documento,3,17.09,6.84,55.88,0,0,1,1,Document,4,0.1224,0
4407,Administrativo,desktop,terca,17-20,link_email,buscar_sistema,5,25.22,35.67,69.34,0,0,1,1,Site Page,6,0.5144,0
4408,Administrativo,desktop,sexta,06-08,atalho_sistema,buscar_documento,3,9.1,20.31,42.02,0,0,1,1,Document,4,0.4833,0
4409,Pesquisador,desktop,quarta,11-14,busca_interna,buscar_documento,2,172.73,57.54,231.85,1,0,1,1,Document,4,0.2482,0
4410,Administrativo,desktop,quinta,14-17,home_direta,acompanhar_noticias,6,19.38,45.11,73.2,0,1,0,1,News Post,7,0.6163,0
4411,Administrativo,desktop,quinta,14-17,busca_interna,buscar_documento,2,53.33,17.82,97.92,1,0,1,0,Document,4,0.182,0
4412,Operacional,desktop,terca,14-17,atalho_sistema,buscar_pessoa,1,25.33,24.21,70.43,1,0,0,1,Site Page,2,0.3437,0
4413,Pesquisador,desktop,terca,17-20,busca_interna,buscar_pessoa,3,27.21,17.24,53.82,1,0,0,1,Site Page,4,0.3203,0
4414,Administrativo,desktop,quinta,08-11,atalho_sistema,buscar_sistema,3,36.39,42.15,96.46,0,0,1,1,Site Page,4,0.437,0
4415,Tecnico,desktop,quinta,11-14,atalho_sistema,buscar_sistema,1,56.52,28.3,99.74,0,0,1,0,Site Page,2,0.2837,0
4416,Administrativo,desktop,quarta,08-11,link_email,acompanhar_noticias,1,16.3,87.35,134.59,0,1,0,1,News Post,2,0.649,0
4417,Administrativo,desktop,segunda,11-14,link_email,ler_comunicado,6,6.48,88.12,101.95,0,1,0,1,News Post,7,0.8643,0
4418,Tecnico,desktop,quarta,08-11,busca_interna,buscar_pessoa,4,45.66,48.96,110.64,1,0,0,0,Site Page,5,0.4425,0
4419,Tecnico,desktop,quarta,08-11,busca_interna,acompanhar_noticias,5,53.09,38.22,110.68,1,0,0,1,News Post,6,0.3453,0
4420,Tecnico,desktop,terca,08-11,busca_interna,buscar_documento,1,44.28,74.87,141.31,1,0,0,1,Document,2,0.5298,0
4421,Pesquisador,desktop,quarta,06-08,busca_interna,buscar_pessoa,2,38.06,49.66,105.53,1,0,0,1,Site Page,3,0.4706,0
4422,Operacional,desktop,domingo,06-08,link_email,ler_comunicado,3,9.46,49.05,73.65,0,0,0,1,News Post,3,0.666,0
4423,Tecnico,desktop,sexta,11-14,atalho_sistema,ler_comunicado,2,10.35,246.25,263.01,0,0,0,1,News Post,2,0.9363,0
4424,Operacional,desktop,quinta,17-20,home_direta,buscar_documento,4,30.1,46.52,91.43,1,0,1,1,Document,6,0.5088,0
4425,Administrativo,desktop,quarta,11-14,atalho_sistema,buscar_pessoa,3,48.86,65.41,126.53,1,0,0,0,Site Page,4,0.517,0
4426,Tecnico,desktop,segunda,14-17,home_direta,buscar_documento,1,84.62,37.35,135.95,1,0,1,1,Document,3,0.2747,0
4427,Administrativo,desktop,sabado,17-20,home_direta,ler_comunicado,4,6.23,40.67,67.05,0,1,0,0,News Post,5,0.6066,0
4428,Tecnico,desktop,quarta,11-14,home_direta,ler_comunicado,3,4.15,59.11,102.01,0,1,0,1,News Post,4,0.5795,0
4429,Tecnico,desktop,segunda,14-17,home_direta,acompanhar_noticias,4,16.67,83.46,112.29,0,1,0,1,News Post,5,0.7433,0
4430,Administrativo,desktop,terca,11-14,home_direta,buscar_sistema,7,12.48,10.13,29.7,0,0,0,0,Site Page,7,0.3411,1
4431,Pesquisador,desktop,sabado,08-11,busca_interna,buscar_documento,3,192.53,51.05,253.85,1,0,1,1,Document,5,0.2011,0
4432,Pesquisador,desktop,segunda,11-14,busca_interna,buscar_documento,2,53.01,16.11,75.49,1,0,1,0,Document,4,0.2134,0
4433,Pesquisador,desktop,quarta,08-11,home_direta,acompanhar_noticias,6,8.4,106.26,153.01,0,1,0,1,News Post,7,0.6945,0
4434,Administrativo,desktop,quinta,14-17,atalho_sistema,buscar_sistema,5,20.11,29.04,64.39,0,0,1,1,Site Page,6,0.451,0
4435,Pesquisador,desktop,quinta,14-17,home_direta,buscar_documento,1,53.83,43.24,114.49,1,0,1,1,Document,3,0.3777,0
4436,Administrativo,desktop,segunda,20-06,home_direta,buscar_sistema,1,39.37,14.33,64.05,0,0,0,1,Site Page,1,0.2237,0
4437,Administrativo,desktop,terca,08-11,atalho_sistema,buscar_sistema,3,11.74,33.87,55.29,0,0,0,1,Site Page,3,0.6126,0
4438,Administrativo,desktop,segunda,08-11,atalho_sistema,buscar_sistema,4,55.95,23.42,89.55,0,0,1,1,Site Page,5,0.2615,0
4439,Operacional,desktop,sexta,17-20,home_direta,ler_comunicado,2,8.2,33.62,55.51,0,1,0,1,News Post,3,0.6057,0
4440,Operacional,desktop,sexta,14-17,home_direta,acompanhar_noticias,4,15.2,33.73,52.93,0,1,0,1,News Post,5,0.6373,0
4441,Tecnico,desktop,terca,06-08,home_direta,buscar_pessoa,1,38.09,36.57,86.98,1,0,0,0,Site Page,2,0.4204,0
4442,Administrativo,desktop,segunda,14-17,atalho_sistema,buscar_sistema,3,26.4,11.43,42.3,0,0,1,1,Site Page,4,0.2702,0
4443,Pesquisador,desktop,sabado,08-11,atalho_sistema,buscar_documento,2,73.74,8.57,83.48,0,0,1,0,Document,3,0.1027,0
4444,Tecnico,desktop,sexta,14-17,home_direta,buscar_documento,4,32.06,84.19,124.12,0,0,1,1,Document,5,0.6783,0
4445,Tecnico,desktop,quarta,08-11,atalho_sistema,buscar_documento,3,18.11,9.07,37.52,0,0,1,1,Document,4,0.2417,0
4446,Pesquisador,mobile_app,quinta,17-20,link_email,ler_comunicado,3,5.53,75.99,95.05,0,1,0,1,News Post,4,0.7995,0
4447,Tecnico,desktop,quarta,08-11,busca_interna,buscar_documento,3,64.62,22.17,98.95,1,0,0,0,Document,4,0.2241,0
4448,Pesquisador,desktop,quinta,14-17,busca_interna,buscar_documento,1,148.06,40.14,213.85,1,0,1,0,Document,3,0.1877,0
4449,Administrativo,desktop,quarta,08-11,atalho_sistema,buscar_pessoa,1,31.79,22.29,55.54,1,0,0,0,Site Page,2,0.4013,0
4450,Operacional,desktop,quarta,08-11,link_email,acompanhar_noticias,6,5.43,41.32,55.53,0,1,0,1,News Post,7,0.7441,0
4451,Operacional,desktop,quarta,11-14,atalho_sistema,buscar_sistema,1,14.05,22.09,80.82,0,0,1,0,Site Page,2,0.2733,0
4452,Tecnico,desktop,terca,14-17,link_email,buscar_documento,2,8.43,19.01,47.05,0,0,0,0,Document,2,0.404,0
4453,Operacional,mobile_app,sexta,08-11,atalho_sistema,buscar_sistema,1,26.68,34.85,77.84,0,0,1,0,Site Page,2,0.4477,0
4454,Tecnico,desktop,segunda,14-17,atalho_sistema,buscar_documento,3,33.92,11.78,54.09,0,0,1,0,Document,4,0.2178,0
4455,Pesquisador,desktop,sexta,08-11,link_email,buscar_documento,1,79.38,59.64,163.19,1,0,1,0,Document,3,0.3655,0
4456,Pesquisador,desktop,segunda,14-17,atalho_sistema,buscar_sistema,7,31.45,30.22,77.73,0,0,1,0,Site Page,8,0.3888,0
4457,Pesquisador,desktop,quarta,11-14,atalho_sistema,buscar_sistema,4,78.78,11.96,110.96,0,0,1,1,Site Page,5,0.1078,0
4458,Tecnico,desktop,quinta,08-11,atalho_sistema,buscar_documento,1,15.6,15.23,65.57,0,0,1,1,Document,2,0.2323,0
4459,Pesquisador,desktop,terca,08-11,home_direta,ler_comunicado,5,5.72,50.49,59.01,0,1,0,0,News Post,6,0.8556,0
4460,Administrativo,desktop,sabado,08-11,home_direta,buscar_sistema,5,26.96,10.52,57.03,0,0,1,1,Site Page,6,0.1845,0
4461,Pesquisador,desktop,quarta,08-11,busca_interna,buscar_documento,2,92.01,10.37,120.6,1,0,1,1,Document,4,0.086,0
4462,Tecnico,desktop,quarta,08-11,atalho_sistema,buscar_sistema,3,28.73,13.28,62.66,0,0,0,1,Site Page,3,0.2119,0
4463,Pesquisador,desktop,terca,08-11,busca_interna,buscar_documento,3,160.32,21.48,197.02,1,0,1,1,Document,5,0.109,0
4464,Operacional,desktop,quinta,11-14,atalho_sistema,buscar_sistema,3,21.39,21.91,50.1,0,0,1,1,Site Page,4,0.4373,0
4465,Pesquisador,desktop,terca,08-11,atalho_sistema,buscar_sistema,3,19.96,62.53,121.1,0,0,1,1,Site Page,4,0.5164,0
4466,Operacional,desktop,sexta,17-20,atalho_sistema,buscar_documento,1,13.3,10.8,32.87,0,0,1,0,Document,2,0.3286,1
4467,Pesquisador,desktop,sexta,08-11,busca_interna,buscar_documento,3,109.78,15.07,133.05,1,0,1,0,Document,5,0.1133,0
4468,Administrativo,desktop,sexta,17-20,home_direta,ler_comunicado,1,7.51,57.91,85.59,0,1,0,0,News Post,2,0.6766,0
4469,Operacional,desktop,sexta,11-14,busca_interna,acompanhar_noticias,5,26.69,60.41,90.92,1,1,0,1,News Post,7,0.6644,0
4470,Pesquisador,desktop,segunda,06-08,busca_interna,buscar_documento,5,65.47,34.7,120.38,1,0,1,1,Document,7,0.2883,0
4471,Pesquisador,desktop,sabado,06-08,atalho_sistema,buscar_documento,3,58.09,40.63,116.72,1,0,1,0,Document,5,0.3481,0
4472,Administrativo,desktop,quarta,17-20,atalho_sistema,buscar_sistema,5,13.88,46.36,93.72,0,0,0,1,Site Page,5,0.4947,0
4473,Operacional,desktop,sexta,08-11,atalho_sistema,acompanhar_noticias,3,15.1,26.17,55.24,0,1,0,1,News Post,4,0.4738,0
4474,Administrativo,desktop,terca,17-20,atalho_sistema,buscar_sistema,3,12.76,48.69,72.61,0,0,1,0,Site Page,4,0.6706,0
4475,Administrativo,desktop,quinta,08-11,atalho_sistema,acompanhar_noticias,2,13.66,48.42,69.94,0,1,0,0,News Post,3,0.6923,0
4476,Pesquisador,desktop,quarta,08-11,home_direta,buscar_sistema,2,17.89,17.64,47.86,0,0,1,1,Site Page,3,0.3686,0
4477,Operacional,desktop,segunda,06-08,link_email,acompanhar_noticias,4,9.41,66.44,97.87,0,0,0,1,News Post,4,0.6789,0
4478,Administrativo,desktop,terca,08-11,atalho_sistema,buscar_sistema,6,17.36,22.43,80.18,0,0,1,1,Site Page,7,0.2797,0
4479,Operacional,desktop,segunda,11-14,home_direta,ler_comunicado,3,7.35,36.09,49.81,0,1,0,1,News Post,4,0.7246,0
4480,Administrativo,desktop,sexta,11-14,atalho_sistema,buscar_sistema,5,13.11,28.71,42.86,0,0,1,1,Site Page,6,0.6699,0
4481,Pesquisador,desktop,quinta,20-06,home_direta,buscar_documento,3,25.48,13.73,44.22,1,0,0,1,Document,4,0.3105,0
4482,Administrativo,desktop,terca,08-11,home_direta,ler_comunicado,4,5.31,55.67,75.54,0,1,0,1,News Post,5,0.737,0
4483,Pesquisador,desktop,terca,17-20,busca_interna,buscar_documento,1,39.16,8.02,66.12,1,0,0,1,Document,2,0.1213,0
4484,Operacional,desktop,quinta,14-17,atalho_sistema,buscar_sistema,3,23.64,33.14,71.31,0,0,1,0,Site Page,4,0.4647,0
4485,Pesquisador,desktop,sexta,14-17,busca_interna,buscar_sistema,4,108.93,11.39,130.86,1,0,1,0,Site Page,6,0.087,0
4486,Administrativo,desktop,sexta,08-11,busca_interna,buscar_sistema,6,68.31,14.21,88.59,1,0,1,1,Site Page,8,0.1604,0
4487,Pesquisador,desktop,sexta,08-11,home_direta,buscar_sistema,1,7.81,17.67,37.72,0,0,1,1,Site Page,2,0.4685,0
4488,Tecnico,desktop,quarta,14-17,link_email,acompanhar_noticias,3,21.08,50.16,97.55,0,1,0,0,News Post,4,0.5142,0
4489,Pesquisador,desktop,segunda,11-14,atalho_sistema,buscar_sistema,2,56.89,20.04,90.0,0,0,1,0,Site Page,3,0.2227,0
4490,Pesquisador,desktop,segunda,11-14,atalho_sistema,buscar_sistema,4,22.8,42.82,75.19,0,0,0,1,Site Page,4,0.5695,0
4491,Administrativo,desktop,terca,14-17,link_email,acompanhar_noticias,7,10.7,141.26,171.14,0,1,0,0,News Post,8,0.8254,0
4492,Operacional,desktop,sexta,08-11,atalho_sistema,buscar_documento,5,19.14,17.21,50.26,0,0,1,0,Document,6,0.3424,0
4493,Pesquisador,desktop,sexta,11-14,atalho_sistema,acompanhar_noticias,9,5.83,69.84,94.99,0,1,0,1,News Post,10,0.7352,0
4494,Operacional,desktop,domingo,08-11,atalho_sistema,buscar_documento,4,94.56,13.26,133.38,1,0,0,1,Document,5,0.0994,0
4495,Pesquisador,desktop,terca,11-14,link_email,acompanhar_noticias,5,10.7,33.56,50.62,0,1,0,1,News Post,6,0.663,0
4496,Tecnico,desktop,segunda,11-14,atalho_sistema,buscar_sistema,7,16.92,17.88,38.56,0,0,0,1,Site Page,7,0.4637,0
4497,Tecnico,desktop,sexta,06-08,home_direta,acompanhar_noticias,4,15.35,60.23,90.68,0,1,0,0,News Post,5,0.6642,0
4498,Operacional,desktop,terca,11-14,busca_interna,buscar_sistema,1,86.12,28.08,123.36,1,0,1,0,Site Page,3,0.2276,0
4499,Pesquisador,desktop,sexta,11-14,home_direta,buscar_documento,1,12.7,12.21,34.43,0,0,1,0,Document,2,0.3546,1
4500,Pesquisador,desktop,quinta,08-11,atalho_sistema,buscar_documento,3,8.6,44.0,70.76,0,0,1,0,Document,4,0.6218,0
4501,Pesquisador,desktop,domingo,06-08,home_direta,buscar_pessoa,5,14.95,11.76,36.69,0,0,0,0,Site Page,5,0.3205,1
4502,Administrativo,desktop,segunda,06-08,link_email,ler_comunicado,5,10.93,30.51,71.52,0,1,0,1,News Post,6,0.4266,0
4503,Pesquisador,desktop,domingo,11-14,atalho_sistema,buscar_sistema,4,15.45,39.87,63.37,0,0,1,1,Site Page,5,0.6292,0
4504,Pesquisador,desktop,sexta,08-11,link_email,ler_comunicado,2,17.85,21.48,69.59,0,1,0,1,News Post,3,0.3087,0
4505,Administrativo,desktop,sexta,08-11,link_email,ler_comunicado,5,7.95,165.13,183.75,0,1,0,1,News Post,6,0.8987,0
4506,Administrativo,desktop,quarta,14-17,busca_interna,ler_comunicado,5,13.48,116.05,140.34,1,1,0,1,News Post,7,0.8269,0
4507,Pesquisador,desktop,sexta,11-14,busca_interna,buscar_sistema,7,84.35,34.52,136.78,1,0,1,1,Site Page,9,0.2524,0
4508,Tecnico,desktop,sexta,11-14,home_direta,buscar_sistema,4,15.69,15.98,36.3,0,0,0,1,Site Page,4,0.4402,0
4509,Administrativo,desktop,quarta,08-11,busca_interna,acompanhar_noticias,3,18.65,83.41,117.41,1,0,0,1,News Post,4,0.7104,0
4510,Administrativo,desktop,quarta,06-08,home_direta,ler_comunicado,3,3.54,106.12,139.99,0,1,0,1,News Post,4,0.7581,0
4511,Tecnico,desktop,sexta,14-17,busca_interna,buscar_documento,1,62.5,28.96,108.63,1,0,1,1,Document,3,0.2666,0
4512,Pesquisador,desktop,sexta,14-17,atalho_sistema,buscar_documento,3,8.33,28.59,47.54,0,0,0,0,Document,3,0.6014,0
4513,Tecnico,desktop,sexta,06-08,link_email,ler_comunicado,3,10.45,54.48,71.02,0,1,0,0,News Post,4,0.7671,0
4514,Tecnico,desktop,segunda,17-20,link_email,buscar_documento,7,33.93,39.05,115.72,1,0,0,0,Document,8,0.3375,0
4515,Administrativo,desktop,sabado,08-11,home_direta,buscar_documento,6,33.79,25.52,64.84,0,0,1,1,Document,7,0.3936,0
4516,Administrativo,desktop,quarta,08-11,atalho_sistema,buscar_sistema,2,27.9,17.28,55.67,0,0,1,1,Site Page,3,0.3104,0
4517,Pesquisador,desktop,quinta,11-14,busca_interna,buscar_documento,1,172.59,32.19,221.14,1,0,1,0,Document,3,0.1456,0
4518,Operacional,desktop,terca,08-11,link_email,buscar_sistema,5,25.86,7.29,41.09,0,0,1,1,Site Page,6,0.1774,0
4519,Pesquisador,desktop,sexta,11-14,busca_interna,buscar_pessoa,3,24.74,42.5,100.51,1,0,0,1,Site Page,4,0.4228,0
4520,Administrativo,desktop,quinta,14-17,home_direta,buscar_documento,1,61.41,20.24,123.03,0,0,1,0,Document,2,0.1645,0
4521,Administrativo,desktop,domingo,06-08,busca_interna,buscar_documento,4,26.74,37.28,81.53,1,0,0,0,Document,5,0.4573,0
4522,Tecnico,desktop,terca,11-14,busca_interna,buscar_documento,2,40.48,8.04,75.99,1,0,1,1,Document,4,0.1058,0
4523,Tecnico,desktop,quinta,08-11,atalho_sistema,buscar_documento,3,70.85,26.44,137.0,0,0,1,0,Document,4,0.193,0
4524,Operacional,desktop,quarta,08-11,atalho_sistema,ler_comunicado,3,12.62,43.61,77.53,0,1,0,1,News Post,4,0.5625,0
4525,Pesquisador,desktop,domingo,08-11,busca_interna,buscar_documento,4,44.05,12.48,64.27,1,0,0,0,Document,5,0.1942,0
4526,Pesquisador,desktop,segunda,08-11,home_direta,buscar_sistema,7,18.99,20.86,70.04,0,0,1,1,Site Page,8,0.2978,0
4527,Tecnico,desktop,sexta,08-11,busca_interna,buscar_documento,2,180.78,12.19,201.01,1,0,1,0,Document,4,0.0606,0
4528,Operacional,desktop,sexta,08-11,link_email,ler_comunicado,2,7.57,130.46,158.89,0,1,0,1,News Post,3,0.8211,0
4529,Pesquisador,desktop,terca,14-17,busca_interna,buscar_documento,1,55.4,42.7,107.4,1,0,1,1,Document,3,0.3976,0
4530,Administrativo,desktop,terca,08-11,busca_interna,buscar_documento,2,47.38,10.72,64.5,1,0,1,1,Document,4,0.1662,0
